index,node1,node2,predicted laybel,probability laybel,node1-name,node2-name
801678,3853,7558,1,0.8962978536025469,a_67681,p_5396
801691,3853,8356,1,0.8869633196263836,a_67681,p_7994
801713,3853,8030,1,0.8962978536025469,a_67681,p_6968
801726,3853,7326,1,0.9601045534492867,a_67681,p_43912
801729,3853,7103,1,0.9601045534492867,a_67681,p_34621
801734,3853,8143,1,0.9599365257411273,a_67681,p_72008
801736,3853,8649,1,0.9272374282134337,a_67681,p_8912
801768,3853,7167,1,0.8886071552428221,a_67681,p_3751
801770,3853,8258,1,0.9288812638298719,a_67681,p_76589
801788,3853,7399,1,0.8886071552428221,a_67681,p_46610
801810,3853,6450,1,0.9601045534492867,a_67681,p_21972
801817,3853,6922,1,0.9288812638298719,a_67681,p_29579
801828,3853,6609,1,0.8962978536025469,a_67681,p_2396
801837,3853,8789,1,0.9288812638298719,a_67681,p_93
801842,3853,8053,1,0.9591364375072579,a_67681,p_70095
805377,6423,3298,1,0.8616564051037366,p_2179,a_59195
806710,4640,2845,1,0.8528191540242054,a_8290,a_53234
807073,6930,1732,1,0.854435551439178,p_29675,a_34604
807936,1847,3298,1,0.8597540699576964,a_37359,a_59195
808415,1847,2845,1,0.8590787060005632,a_37359,a_53234
808776,6793,1732,1,0.8524514625735498,p_26875,a_34604
813024,2493,4179,1,0.8809949773013817,a_47577,a_7341
814835,2542,2965,1,0.8567304488518444,a_48233,a_55016
814908,2542,4276,1,0.8500234303264266,a_48233,a_75742
816401,3962,3298,1,0.8597540699576964,a_69471,a_59195
818910,6476,1732,1,0.855176656864519,p_22329,a_34604
819748,5942,1732,1,0.8524514625735498,p_13232,a_34604
820585,6052,1732,1,0.8620681372107792,p_14020,a_34604
824766,2522,3298,1,0.8537880886046088,a_48048,a_59195
835970,1355,2845,1,0.8552236421527479,a_29088,a_53234
840384,1853,3298,1,0.8537880886046088,a_37466,a_59195
843615,6440,1732,1,0.8524514625735498,p_21893,a_34604
848938,2017,2845,1,0.8606322444880594,a_40572,a_53234
849019,2017,2439,1,0.8559802211001164,a_40572,a_46978
853245,5893,1732,1,0.8620681372107792,p_12856,a_34604
858017,6511,3298,1,0.8659032583654771,p_22861,a_59195
859585,6062,1732,1,0.8524514625735498,p_14210,a_34604
864306,569,4179,1,0.8543884240066935,a_18138,a_7341
865080,6373,1732,1,0.8524514625735498,p_20651,a_34604
868986,5894,3298,1,0.8659032583654771,p_12859,a_59195
870526,5102,1732,1,0.8520681372107792,a_90315,a_34604
872223,397,394,1,0.8699586933540363,a_14632,a_14586
872856,6907,3298,1,0.8659032583654771,p_29282,a_59195
879765,1732,6446,1,0.8647158936210357,a_34604,p_21907
879794,1732,6636,1,0.8524514625735498,a_34604,p_24431
879832,1732,6506,1,0.8524514625735498,a_34604,p_22805
879842,1732,8177,1,0.860942119389451,a_34604,p_73337
879850,1732,5977,1,0.860942119389451,a_34604,p_13478
879855,1732,3306,1,0.8697326380431509,a_34604,a_593
879870,1732,7100,1,0.8620681372107792,a_34604,p_34506
879898,1732,394,1,0.856641919831765,a_34604,a_14586
879903,1732,7305,1,0.8524514625735498,a_34604,p_42924
879923,1732,8214,1,0.8620681372107792,a_34604,p_74679
879944,1732,2150,1,0.8535328212480806,a_34604,a_4235
879950,1732,7109,1,0.8620681372107792,a_34604,p_34990
879968,1732,6782,1,0.855176656864519,a_34604,p_26777
879971,1732,8345,1,0.8524514625735498,a_34604,p_79701
879977,1732,7728,1,0.8647158936210357,a_34604,p_58715
879986,1732,8045,1,0.855176656864519,a_34604,p_69816
879987,1732,7679,1,0.8620681372107792,a_34604,p_57470
879996,1732,8056,1,0.8524514625735498,a_34604,p_70148
879998,1732,8693,1,0.8520681372107792,a_34604,p_90163
880015,1732,8389,1,0.8647158936210357,a_34604,p_80763
880021,1732,8591,1,0.8524514625735498,a_34604,p_87837
880032,1732,7987,1,0.8524514625735498,a_34604,p_68300
880055,1732,6949,1,0.8613330875649627,a_34604,p_30223
880068,1732,7418,1,0.8620681372107792,a_34604,p_47205
880082,1732,6582,1,0.8524514625735498,a_34604,p_2361
880106,1732,8092,1,0.8524514625735498,a_34604,p_71065
880115,1732,7579,1,0.8647158936210357,a_34604,p_54336
880132,1732,7559,1,0.8620681372107792,a_34604,p_5398
880146,1732,8256,1,0.8524514625735498,a_34604,p_76499
880147,1732,6666,1,0.8524514625735498,a_34604,p_24890
880162,1732,7855,1,0.8524514625735498,a_34604,p_63283
880178,1732,8957,1,0.8524514625735498,a_34604,p_9871
880186,1732,7490,1,0.8524514625735498,a_34604,p_51681
880189,1732,8773,1,0.8647158936210357,a_34604,p_9237
880194,1732,8741,1,0.8524514625735498,a_34604,p_91222
880198,1732,6828,1,0.8620681372107792,a_34604,p_27430
880224,1732,6438,1,0.8647158936210357,a_34604,p_2189
880245,1732,8709,1,0.8524514625735498,a_34604,p_9047
880250,1732,7696,1,0.8647158936210357,a_34604,p_58
880251,1732,7848,1,0.8620681372107792,a_34604,p_6315
880254,1732,5828,1,0.8524514625735498,a_34604,p_113
880274,1732,8208,1,0.8647158936210357,a_34604,p_74462
880308,1732,4624,1,0.8520681372107792,a_34604,a_8246
880321,1732,7324,1,0.8620681372107792,a_34604,p_43798
880351,1732,8630,1,0.8524514625735498,a_34604,p_88918
880369,1732,8080,1,0.8524514625735498,a_34604,p_70946
880380,1732,8030,1,0.8647158936210357,a_34604,p_6968
880388,1732,8192,1,0.8549431991800956,a_34604,p_7397
880393,1732,7326,1,0.8524514625735498,a_34604,p_43912
880396,1732,7103,1,0.8524514625735498,a_34604,p_34621
880415,1732,7817,1,0.8524514625735498,a_34604,p_61925
880455,1732,7399,1,0.8620681372107792,a_34604,p_46610
880488,1732,8729,1,0.8524514625735498,a_34604,p_91161
880495,1732,6609,1,0.8647158936210357,a_34604,p_2396
885883,4179,1911,1,0.85749636051463,a_7341,a_3853
885890,4179,1877,1,0.8809949773013817,a_7341,a_37833
885904,4179,4163,1,0.8809949773013817,a_7341,a_73012
885912,4179,4662,1,0.8543884240066935,a_7341,a_8333
885980,4179,3712,1,0.8618227935738474,a_7341,a_65607
886033,4179,5062,1,0.8557455668638363,a_7341,a_89670
886119,4179,3941,1,0.871461020948127,a_7341,a_69121
886139,4179,1962,1,0.8757695248087143,a_7341,a_39477
886175,4179,3489,1,0.8848321667490039,a_7341,a_62016
886229,4179,2977,1,0.8546741382924077,a_7341,a_55110
886248,4179,2539,1,0.8572106462289157,a_7341,a_4818
886314,4179,2842,1,0.8809949773013817,a_7341,a_53228
886377,4179,3409,1,0.8757695248087143,a_7341,a_60906
886381,4179,2404,1,0.8817552436720808,a_7341,a_46545
886421,4179,4188,1,0.8618227935738474,a_7341,a_73617
886431,4179,3263,1,0.8807674608666509,a_7341,a_58681
886433,4179,2013,1,0.8809949773013817,a_7341,a_40511
886581,199,3298,1,0.8616564051037366,a_11739,a_59195
887060,199,2845,1,0.8528191540242054,a_11739,a_53234
888088,3298,2091,1,0.8581777773977974,a_59195,a_4156
888089,3298,7286,1,0.8559032583654771,a_59195,p_425
888093,3298,2774,1,0.8559032583654771,a_59195,a_52291
888099,3298,962,1,0.8629679593257604,a_59195,a_24960
888114,3298,1284,1,0.8517854186053947,a_59195,a_28429
888122,3298,3307,1,0.8519464486499415,a_59195,a_59304
888139,3298,6434,1,0.8537880886046088,a_59195,p_21868
888145,3298,6269,1,0.8659032583654771,a_59195,p_18356
888161,3298,2154,1,0.8597540699576964,a_59195,a_42608
888162,3298,2035,1,0.8571876562954575,a_59195,a_40888
888204,3298,6396,1,0.855354191493376,a_59195,p_2110
888217,3298,3537,1,0.8659032583654771,a_59195,a_62752
888241,3298,7112,1,0.8616564051037366,a_59195,p_3505
888242,3298,6742,1,0.8659032583654771,a_59195,p_2610
888267,3298,2931,1,0.8519464486499415,a_59195,a_5457
888271,3298,2150,1,0.8616564051037366,a_59195,a_4235
888273,3298,7150,1,0.8659032583654771,a_59195,p_36877
888277,3298,7109,1,0.855354191493376,a_59195,p_34990
888313,3298,8045,1,0.8616564051037366,a_59195,p_69816
888330,3298,8299,1,0.855354191493376,a_59195,p_7862
888340,3298,7255,1,0.8659032583654771,a_59195,p_41129
888349,3298,6848,1,0.8659032583654771,a_59195,p_28170
888393,3298,8906,1,0.8659032583654771,a_59195,p_95924
888395,3298,7418,1,0.855354191493376,a_59195,p_47205
888415,3298,6202,1,0.855354191493376,a_59195,p_16373
888456,3298,7042,1,0.8659032583654771,a_59195,p_32225
888472,3298,7825,1,0.8659032583654771,a_59195,p_62158
888515,3298,8959,1,0.8659032583654771,a_59195,p_98731
888546,3298,7468,1,0.8659032583654771,a_59195,p_50369
888557,3298,6392,1,0.8659032583654771,a_59195,p_20983
888599,3298,7339,1,0.855354191493376,a_59195,p_4416
888604,3298,7909,1,0.855354191493376,a_59195,p_65459
888614,3298,7283,1,0.8659032583654771,a_59195,p_42451
888679,3298,8404,1,0.8659032583654771,a_59195,p_81040
888699,3298,8157,1,0.8524905961907564,a_59195,p_7283
888714,3298,8176,1,0.8659032583654771,a_59195,p_73204
888764,3298,8258,1,0.8659032583654771,a_59195,p_76589
888823,3298,8445,1,0.8659032583654771,a_59195,p_8227
888827,3298,7809,1,0.8659032583654771,a_59195,p_61719
888830,3298,8245,1,0.8659032583654771,a_59195,p_75946
888835,3298,7613,1,0.8659032583654771,a_59195,p_5552
890066,2091,2845,1,0.8581647275059394,a_4156,a_53234
909215,1284,2845,1,0.8616519767747556,a_28429,a_53234
915259,571,2627,1,0.8809839187481083,a_18217,a_49595
915448,571,2268,1,0.8506558588111416,a_18217,a_44683
917113,2461,2845,1,0.8602428615862862,a_47193,a_53234
923485,697,2845,1,0.8552236421527479,a_21988,a_53234
926293,2627,2031,1,0.8590741382924076,a_49595,a_4084
931855,2987,2845,1,0.8590787060005632,a_55229,a_53234
935986,4049,2845,1,0.8616519767747556,a_70879,a_53234
960016,190,2845,1,0.8656462545796582,a_1165,a_53234
970913,2965,2845,1,0.8603318838672154,a_55016,a_53234
970927,2965,3245,1,0.8576246366312782,a_55016,a_58394
970950,2965,3243,1,0.8589795879129914,a_55016,a_58372
979051,1293,2845,1,0.8590787060005632,a_28518,a_53234
983363,394,2845,1,0.8504101909521222,a_14586,a_53234
983464,394,2199,1,0.8535068016582896,a_14586,a_43377
983600,394,2997,1,0.8697724123299989,a_14586,a_55338
1014216,4276,3573,1,0.8576246366312782,a_75742,a_63302
1014273,4276,5424,1,0.8576246366312782,a_75742,a_95787
1014510,4276,2204,1,0.8568643702605789,a_75742,a_43419
1014511,4276,524,1,0.8563746366312782,a_75742,a_16388
1014575,4276,5117,1,0.8629501743830178,a_75742,a_9064
1014605,4276,3453,1,0.8604377819211971,a_75742,a_61487
1014611,4276,2551,1,0.8576246366312782,a_75742,a_48331
1014681,4276,5653,1,0.8656551687397998,a_75742,a_9928
1033915,7679,2845,1,0.8576469584357228,p_57470,a_53234
1062596,4412,2845,1,0.8519143706497012,a_79014,a_53234
1067442,6949,3775,1,0.8583844570091006,p_30223,a_66408
1073038,7418,2845,1,0.8576469584357228,p_47205,a_53234
1134083,2845,7613,1,0.8508879412428925,a_53234,p_5552
